Make,Height,Length,Width,Fuel Type,Classification,Driveline,Number_of_Forward_Gears,City_MPG,Highway_MPG,Horsepower,Torque
Nissan,140,72,227,Gasoline,Automatic,All-wheel drive,5,12,17,317,385
Nissan,153,72,227,Gasoline,Automatic,All-wheel drive,5,12,17,317,385
Nissan,105,72,227,Gasoline,Automatic,Rear-wheel drive,5,13,18,317,385
Nissan,146,72,227,Gasoline,Automatic,All-wheel drive,5,12,17,317,385
Nissan,105,72,227,Gasoline,Automatic,Rear-wheel drive,5,13,18,317,385
Nissan,105,58,227,Gasoline,Automatic,Rear-wheel drive,5,13,18,317,385
Nissan,146,72,227,Gasoline,Automatic,All-wheel drive,5,12,17,317,385
Nissan,146,58,227,Gasoline,Automatic,All-wheel drive,5,12,17,317,385
Nissan,161,72,227,Gasoline,Automatic,All-wheel drive,5,12,17,317,385
Nissan,115,72,227,Gasoline,Automatic,Rear-wheel drive,5,13,18,317,385
Nissan,156,72,227,Gasoline,Automatic,All-wheel drive,5,12,17,317,385
Nissan,102,72,227,Gasoline,Automatic,Rear-wheel drive,5,13,18,317,385
Nissan,140,72,227,Gasoline,Automatic,All-wheel drive,5,12,17,317,385
Nissan,102,72,227,Gasoline,Automatic,Rear-wheel drive,5,13,18,317,385
Nissan,140,72,227,E85,Automatic,All-wheel drive,5,9,13,317,385
Nissan,153,72,227,E85,Automatic,All-wheel drive,5,9,13,317,385
Nissan,105,72,227,Gasoline,Automatic,Rear-wheel drive,5,13,18,317,385
Nissan,146,72,227,Gasoline,Automatic,All-wheel drive,5,12,17,317,385
Nissan,105,72,227,Gasoline,Automatic,Rear-wheel drive,5,13,18,317,385
Nissan,105,58,227,Gasoline,Automatic,Rear-wheel drive,5,13,18,317,385
Nissan,146,72,227,Gasoline,Automatic,All-wheel drive,5,12,17,317,385
Nissan,146,58,227,Gasoline,Automatic,All-wheel drive,5,12,17,317,385
Nissan,161,72,227,Gasoline,Automatic,All-wheel drive,5,12,17,317,385
Nissan,115,72,227,Gasoline,Automatic,Rear-wheel drive,5,13,18,317,385
Nissan,156,72,227,Gasoline,Automatic,All-wheel drive,5,12,17,317,385
Toyota,24,216,133,Gasoline,Automatic,Rear-wheel drive,5,17,23,270,278
Toyota,24,216,24,Gasoline,Automatic,All-wheel drive,5,17,22,270,278
Toyota,93,216,133,Gasoline,Automatic,All-wheel drive,5,17,22,270,278
Toyota,24,216,133,Gasoline,Automatic,Rear-wheel drive,5,17,23,270,278
Toyota,24,216,133,Gasoline,Automatic,All-wheel drive,5,17,22,270,278
Toyota,206,155,57,Gasoline,Automatic,Front-wheel drive,6,20,29,268,248
Toyota,206,155,57,Gasoline,Automatic,Front-wheel drive,6,20,29,268,248
Toyota,191,198,29,Gasoline,Manual,Front-wheel drive,6,22,33,169,167
Toyota,191,198,29,Gasoline,Automatic,Front-wheel drive,6,22,32,169,167
Toyota,191,198,29,Gasoline,Manual,Front-wheel drive,6,22,33,169,167
Toyota,191,198,29,Gasoline,Automatic,Front-wheel drive,6,22,32,169,167
Toyota,191,198,29,Gasoline,Automatic,Front-wheel drive,6,20,29,268,248
Toyota,186,198,29,Gasoline,Manual,Front-wheel drive,6,22,33,179,171
Toyota,186,198,29,Gasoline,Automatic,Front-wheel drive,6,22,32,179,171
Toyota,186,198,29,Gasoline,Automatic,Front-wheel drive,6,20,29,268,248
Toyota,191,198,29,Gasoline,Automatic,Front-wheel drive,6,22,32,169,167
Toyota,191,198,29,Gasoline,Automatic,Front-wheel drive,6,20,29,268,248
Toyota,186,220,227,Gasoline,Manual,Front-wheel drive,5,28,35,132,128
Toyota,186,220,227,Gasoline,Automatic,Front-wheel drive,4,26,34,132,128
Toyota,186,220,227,Gasoline,Automatic,Front-wheel drive,4,26,34,132,128
Toyota,186,202,227,Gasoline,Manual,Front-wheel drive,5,28,35,132,128
Toyota,186,202,227,Gasoline,Automatic,Front-wheel drive,4,26,34,132,128
Toyota,19,63,113,Gasoline,Automatic,Rear-wheel drive,5,17,22,260,271
Toyota,37,63,113,Gasoline,Manual,All-wheel drive,6,15,20,260,271
Toyota,37,63,113,Gasoline,Automatic,All-wheel drive,5,17,21,260,271
Toyota,194,177,118,Gasoline,Automatic,Front-wheel drive,6,20,25,187,186
Toyota,194,177,118,Gasoline,Automatic,Front-wheel drive,6,20,25,270,248
Toyota,194,177,118,Gasoline,Automatic,All-wheel drive,5,17,22,270,248
Toyota,224,177,118,Gasoline,Automatic,Front-wheel drive,6,20,25,187,186
Toyota,224,177,118,Gasoline,Automatic,Front-wheel drive,5,18,24,270,248
Toyota,224,177,118,Gasoline,Automatic,All-wheel drive,5,17,22,270,248
Toyota,224,177,118,Gasoline,Automatic,Front-wheel drive,5,18,24,270,248
Toyota,224,177,118,Gasoline,Automatic,All-wheel drive,5,17,22,270,248
Toyota,88,87,179,Gasoline,Automatic,All-wheel drive,6,13,18,381,401
Toyota,13,14,229,Gasoline,Manual,Front-wheel drive,5,26,32,132,128
Toyota,13,14,229,Gasoline,Automatic,Front-wheel drive,4,25,32,132,128
Toyota,13,14,229,Gasoline,Manual,Front-wheel drive,5,21,28,158,162
Toyota,13,14,229,Gasoline,Automatic,Front-wheel drive,5,21,29,158,162
Toyota,24,14,229,Gasoline,Automatic,All-wheel drive,4,20,26,158,162
Toyota,148,12,24,Gasoline,Automatic,Front-wheel drive,4,22,28,179,172
Toyota,148,12,24,Gasoline,Automatic,All-wheel drive,4,21,27,179,172
Toyota,148,12,24,Gasoline,Automatic,Front-wheel drive,5,19,27,269,246
Toyota,148,12,24,Gasoline,Automatic,All-wheel drive,5,19,26,269,246
Toyota,148,12,62,Gasoline,Automatic,Front-wheel drive,4,22,28,179,172
Toyota,148,12,62,Gasoline,Automatic,All-wheel drive,4,21,27,179,172
Toyota,148,12,62,Gasoline,Automatic,Front-wheel drive,5,19,27,269,246
Toyota,148,12,62,Gasoline,Automatic,All-wheel drive,5,19,26,269,246
Toyota,208,12,62,Gasoline,Automatic,Front-wheel drive,4,22,28,179,172
Toyota,208,12,62,Gasoline,Automatic,All-wheel drive,4,21,27,179,172
Toyota,208,12,62,Gasoline,Automatic,Front-wheel drive,5,19,27,269,246
Toyota,208,12,62,Gasoline,Automatic,All-wheel drive,5,19,26,269,246
Toyota,163,89,237,Gasoline,Automatic,Rear-wheel drive,6,14,20,310,327
Toyota,163,89,237,Gasoline,Automatic,All-wheel drive,6,14,19,310,327
Toyota,163,89,237,Gasoline,Automatic,All-wheel drive,6,13,18,381,401
Toyota,163,89,237,Gasoline,Automatic,All-wheel drive,6,12,17,381,401
Toyota,163,89,237,Gasoline,Automatic,Rear-wheel drive,6,14,18,381,401
Toyota,163,89,237,Gasoline,Automatic,All-wheel drive,6,13,18,381,401
Toyota,163,89,237,Gasoline,Automatic,All-wheel drive,6,12,17,381,401
Toyota,163,89,237,Gasoline,Automatic,Rear-wheel drive,6,14,18,381,401
Toyota,163,89,237,Gasoline,Automatic,All-wheel drive,6,13,18,381,401
Toyota,163,89,237,Gasoline,Automatic,All-wheel drive,6,12,17,381,401
Toyota,229,221,191,Gasoline,Automatic,Front-wheel drive,6,19,24,187,186
Toyota,214,221,191,Gasoline,Automatic,Front-wheel drive,6,18,24,266,245
Toyota,229,221,191,Gasoline,Automatic,Front-wheel drive,6,19,24,187,186
Toyota,3,221,191,Gasoline,Automatic,Front-wheel drive,6,18,24,266,245
Toyota,19,221,191,Gasoline,Automatic,All-wheel drive,6,16,22,266,245
Toyota,3,221,191,Gasoline,Automatic,Front-wheel drive,6,18,24,266,245
Toyota,208,221,191,Gasoline,Automatic,Front-wheel drive,6,18,24,266,245
Toyota,3,221,191,Gasoline,Automatic,Front-wheel drive,6,18,24,266,245
Toyota,19,221,191,Gasoline,Automatic,All-wheel drive,6,16,22,266,245
Toyota,3,221,191,Gasoline,Automatic,Front-wheel drive,6,18,24,266,245
Toyota,3,221,191,Gasoline,Automatic,Front-wheel drive,6,18,24,266,245
Toyota,19,221,191,Gasoline,Automatic,All-wheel drive,6,16,22,266,245
Toyota,74,192,113,Gasoline,Automatic,Front-wheel drive,6,21,27,182,182
Toyota,74,192,113,Gasoline,Automatic,All-wheel drive,6,20,25,182,182
Toyota,74,192,113,Gasoline,Automatic,Front-wheel drive,6,19,26,268,246
Toyota,74,192,113,Gasoline,Automatic,All-wheel drive,6,18,25,268,246
Toyota,244,241,158,Gasoline,Manual,Front-wheel drive,5,29,36,106,103
Toyota,244,241,158,Gasoline,Automatic,Front-wheel drive,4,29,35,106,103
Toyota,244,241,158,Gasoline,Manual,Front-wheel drive,5,29,36,106,103
Toyota,244,241,158,Gasoline,Automatic,Front-wheel drive,4,29,35,106,103
Toyota,180,204,153,Gasoline,Manual,Front-wheel drive,5,29,36,106,103
Toyota,180,204,153,Gasoline,Automatic,Front-wheel drive,4,29,35,106,103
Toyota,135,228,41,Gasoline,Manual,Rear-wheel drive,5,21,25,159,180
Toyota,135,228,41,Gasoline,Automatic,Rear-wheel drive,4,19,25,159,180
Toyota,239,228,102,Gasoline,Manual,All-wheel drive,5,18,20,159,180
Toyota,239,228,102,Gasoline,Automatic,All-wheel drive,4,18,21,159,180
Toyota,142,165,41,Gasoline,Manual,Rear-wheel drive,5,21,25,159,180
Toyota,142,165,41,Gasoline,Automatic,Rear-wheel drive,4,19,25,159,180
Toyota,249,165,102,Gasoline,Automatic,Rear-wheel drive,4,19,25,159,180
Toyota,249,165,102,Gasoline,Automatic,Rear-wheel drive,5,17,21,236,266
Toyota,249,165,102,Gasoline,Manual,All-wheel drive,5,18,20,159,180
Toyota,249,165,102,Gasoline,Automatic,All-wheel drive,4,18,21,159,180
Toyota,249,165,102,Gasoline,Manual,All-wheel drive,6,14,18,236,266
Toyota,249,165,102,Gasoline,Automatic,All-wheel drive,5,16,20,236,266
Toyota,142,165,102,Gasoline,Automatic,Rear-wheel drive,4,19,25,159,180
Toyota,244,245,102,Gasoline,Automatic,Rear-wheel drive,4,19,25,159,180
Toyota,244,245,102,Gasoline,Automatic,Rear-wheel drive,5,17,21,236,266
Toyota,244,165,102,Gasoline,Automatic,Rear-wheel drive,5,17,21,236,266
Toyota,244,165,102,Gasoline,Manual,All-wheel drive,6,14,18,236,266
Toyota,244,245,102,Gasoline,Automatic,All-wheel drive,5,16,20,236,266
Toyota,244,165,102,Gasoline,Automatic,All-wheel drive,5,16,20,236,266
Toyota,130,165,87,Gasoline,Manual,Rear-wheel drive,6,15,19,236,266
Toyota,133,208,237,Gasoline,Automatic,Rear-wheel drive,5,16,20,236,266
Toyota,133,208,237,Gasoline,Automatic,Rear-wheel drive,6,15,20,310,327
Toyota,143,208,237,Gasoline,Automatic,All-wheel drive,6,13,17,381,401
Toyota,143,208,237,Gasoline,Automatic,All-wheel drive,6,13,17,381,401
Toyota,133,176,237,Gasoline,Automatic,Rear-wheel drive,5,16,20,236,266
Toyota,133,176,237,Gasoline,Automatic,Rear-wheel drive,6,14,18,381,401
Toyota,143,176,237,Gasoline,Automatic,All-wheel drive,6,13,17,381,401
Toyota,143,176,237,Gasoline,Automatic,All-wheel drive,6,13,17,381,401
Toyota,133,176,237,Gasoline,Automatic,Rear-wheel drive,5,16,20,236,266
Toyota,133,176,237,Gasoline,Automatic,Rear-wheel drive,6,15,20,310,327
Toyota,143,176,237,Gasoline,Automatic,All-wheel drive,6,14,19,310,327
Toyota,133,176,237,Gasoline,Automatic,Rear-wheel drive,6,14,18,381,401
Toyota,143,176,237,Gasoline,Automatic,All-wheel drive,6,13,17,381,401
Toyota,143,176,237,Gasoline,Automatic,All-wheel drive,6,13,17,381,401
Toyota,133,122,237,Gasoline,Automatic,Rear-wheel drive,6,14,18,381,401
Toyota,143,122,237,Gasoline,Automatic,All-wheel drive,6,13,17,381,401
Toyota,133,176,237,Gasoline,Automatic,Rear-wheel drive,6,15,20,310,327
Toyota,143,176,237,Gasoline,Automatic,All-wheel drive,6,14,19,310,327
Toyota,143,176,237,Gasoline,Automatic,All-wheel drive,6,13,17,381,401
Toyota,143,176,237,Gasoline,Automatic,All-wheel drive,6,13,17,381,401
Toyota,128,176,237,Gasoline,Automatic,Rear-wheel drive,6,15,20,310,327
Toyota,138,176,237,Gasoline,Automatic,All-wheel drive,6,14,19,310,327
Toyota,128,176,237,Gasoline,Automatic,Rear-wheel drive,6,14,18,381,401
Toyota,138,176,237,Gasoline,Automatic,All-wheel drive,6,13,17,381,401
Toyota,138,176,237,Gasoline,Automatic,All-wheel drive,6,13,17,381,401
Toyota,128,176,237,Gasoline,Automatic,Rear-wheel drive,6,14,18,381,401
Toyota,138,176,237,Gasoline,Automatic,All-wheel drive,6,13,17,381,401
Toyota,138,176,237,Gasoline,Automatic,All-wheel drive,6,13,17,381,401
